code,species_name
IILEK0C050,SYNApict - Lesser Peachtree Borer Moth (Synanthedon pictipes) - SU
IILEK0C270,SYNAprox - Eastern Willow Clearwing Moth (Synanthedon proxima) - SU
IILEK0C200,SYNApyri - Apple Bark Borer Moth (Synanthedon pyri) - SU
IILEK0C080,SYNAtipu - Currant Clearwing Moth (Synanthedon tipuliformis) - SNA
IILEK0C110,SYNAvibu - Viburnum Clearwing Moth (Synanthedon viburni) - SU
IILEK0P070,TEBEonus - a metalmark moth (Tebenna onustana) - SU
IILEL08020,PRIOrobi - Robin's Carpenterworm Moth (Prionoxystus robiniae) - SU
IILEM1S020,ACLEalbi - Red-edged Acleris Moth (Acleris albicomana) - SU
IILEM1T480,ACLEbowm - a tortricid moth (Acleris bowmanana) - SU
IILEM1T130,ACLEbrau - Alder Leafroller Moth (Acleris braunana) - SU
IILEM1T530,ACLEbusc - a Tortricid Moth (Acleris busckana) - SU
IILEM1T030,ACLEcali - a Tortricid Moth (Acleris caliginosana) - SU
IILEM1T280,ACLEceli - a Tortricid Moth (Acleris celiana) - SU
IILEM1T090,ACLEcerv - a Tortricid Moth (Acleris cervinana) - SU
IILEM1T340,ACLEchal - Lesser Maple Leafroller Moth (Acleris chalybeana) - SU
IILEM1T390,ACLEclar - a Tortricid Moth (Acleris clarkei) - SU
IILEM1T020,ACLEcoma - a tortricid moth (Acleris comariana) - SNA
IILEM1T180,ACLEcorn - Dogwood Leafroller (Acleris cornana) - SU
IILEM1S040,ACLEcurv - Blueberry Leaftier Moth (Acleris curvalana) - SU
IILEM1T540,ACLEeffr - Hook-winged Tortrix Moth (Acleris effractana) - SU
IILEM1T370,ACLEflav - Multiform Leafroller Moth (Acleris flavivittana) - SU
IILEM1T200,ACLEforb - Forbes' Acleris Moth (Acleris forbesana) - SU
IILEM1S010,ACLEfors - Maple Leaftier Moth (Acleris forsskaleana) - SNA
IILEM1T270,ACLEfrag - a tortricid moth (Acleris fragariana) - SU
IILEM1T150,ACLEfusc - Small Aspen Leaftier (Acleris fuscana) - SU
IILEM1T260,ACLEhast - a tortricid moth (Acleris hastiana) - SNA
IILEM1T560,ACLEhuds - a tortricid moth (Acleris hudsoniana) - SU
IILEM1T600,ACLEinan - Inane Acleris (Acleris inana) - SU
IILEM1T140,ACLEkear - a Tortricid Moth (Acleris kearfottana) - SU
IILEM1T440,ACLEmacc - a Tortricid Moth (Acleris maccana) - SU
IILEM1T010,ACLEmacd - a Tortricid Moth (Acleris macdunnoughi) - SU
IILEM1T380,ACLEmacu - Stained-back Leafroller Moth (Acleris maculidorsana) - SU
IILEM1T520,ACLEmaxi - a Tortricid Moth (Acleris maximana) - SU
IILEM1T400,ACLEminu - Yellow-headed Fireworm (Acleris minuta) - SU
IILEM1T510,ACLEnigr - a Tortricid Moth (Acleris nigrolinea) - SU
IILEM1T050,ACLEnivi - Snowy-shouldered Acleris Moth (Acleris nivisellana) - SU
IILEM1T240,ACLEoxyc - a Tortricid Moth (Acleris oxycoccana) - SU
IILEM1T610,ACLEplac - Black-headed Birch Leaffolder (Acleris placidana) - SU
IILEM1S060,ACLEpulv - a tortricid moth (Acleris pulverosana) - SU
IILEM1T060,ACLErhom - a tortricid moth (Acleris rhombana) - SNA
IILEM1T310,ACLErobi - Robinson's Acleris Moth (Acleris robinsoniana) - SU
IILEM1T220,ACLEscha - Schaller's Acleris Moth (Acleris schalleriana) - SNA
IILEM1T160,ACLEsemi - a Tortricid Moth (Acleris semiannula) - SU
IILEM1S030,ACLEsemi - Oak Leaftier Moth (Acleris semipurpurana) - SU
IILEM1T590,ACLEstad - a tortricid moth (Acleris stadiana) - SU
IILEM1T120,ACLEsubn - a Tortricid Moth (Acleris subnivana) - SU
IILEM1T430,ACLEvari - Eastern Black-headed Budworm (Acleris variana) - SU
IILEM1T250,ACLEvari - Garden Rose Tortrix Moth (Acleris variegana) - SNA
IILEM1T221,ACLEvibu - Schaller's Acleris Moth (Acleris viburnana) - SU
IILEM2Y160,AETHangu - Angular Aethes (Aethes angulatana) - SU
IILEM2Y170,AETHangu - an aethes moth (Aethes angustana) - SU
IILEM2Y180,AETHarge - an aethes moth (Aethes argentilimitana) - SU
IILEM2Y190,AETHatom - an aethes moth (Aethes atomosana) - SU
IILEM2Y240,AETHbisc - an aethes moth (Aethes biscana) - SU
IILEM2Y310,AETHfloc - an aethes moth (Aethes floccosana) - SU
IILEM2Y410,AETHinte - an aethes moth (Aethes interruptofasciata) - SU
IILEM2Y530,AETHprom - an aethes moth (Aethes promptana) - SU
IILEM2Q050,AETHruti - an aethes moth (Aethes rutilana) - SU
IILEM2Q090,AETHsexd - an aethes moth (Aethes sexdentata) - SU
IILEM2Q020,AETHsmea - Smeathmann's Aethes Moth (Aethes smeathmanniana) - SU
IILEM2Y600,AETHspar - an aethes moth (Aethes spartinana) - SU
IILEM06020,AHMOaspa - a Tortricid Moth (Ahmosia aspasiana) - SU
IILEM2N010,AMORhume - White-line Leafroller Moth (Amorbia humerosana) - SU
IILEM10340,ANCYalba - White-edged Ancylis Moth (Ancylis albacostana) - SU
IILEM10230,ANCYapic - Raspberry Leafolder (Ancylis apicana) - SU
IILEM10140,ANCYburg - Oak Leaffolder (Ancylis burgessiana) - SNA
IILEM10210,ANCYcomp - Strawberry Leafroller (Ancylis comptana) - SU
IILEM10360,ANCYdimi - a Tortricid Moth (Ancylis diminuatana) - SU
IILEM10050,ANCYdisc - Yellow Birch Leaffolder (Ancylis discigerana) - SU
IILEM10220,ANCYdivi - Two-toned Ancylis Moth (Ancylis divisana) - SU
IILEM10160,ANCYfusc - a tortricid moth (Ancylis fuscociliana) - SNA
IILEM10030,ANCYgale - a tortricid moth (Ancylis galeamatana) - SNA
IILEM10270,ANCYgood - a Tortricid Moth (Ancylis goodelliana) - SU
IILEM10130,ANCYlaci - a Tortricid Moth (Ancylis laciniana) - SNA
IILEM10110,ANCYmari - a tortricid moth (Ancylis maritima) - SU
IILEM10310,ANCYmedi - Serviceberry Leaffolder (Ancylis mediofasciana) - SU
IILEM10060,ANCYmeta - Black-marked Ancylis Moth (Ancylis metamelana) - SU
IILEM10150,ANCYmira - a Tortricid Moth (Ancylis mira) - SU
IILEM10240,ANCYmuri - Red-headed Ancylis Moth (Ancylis muricana) - SU
IILEM10010,ANCYnube - Little Cloud Ancylis Moth (Ancylis nubeculana) - SU
IILEM10180,ANCYrhod - a tortricid moth (Ancylis rhodorana) - SU
IILEM10040,ANCYshep - a tortricid moth (Ancylis sheppardana) - SNA
IILEM10120,ANCYspir - a tortricid moth (Ancylis spiraeifoliana) - SNA
IILEM10020,ANCYsuba - a Tortricid Moth (Ancylis subaequana) - SNA
IILEM10330,ANCYtine - a Tortricid Moth (Ancylis tineana) - SU
IILEM10250,ANCYunce - a Tortricid Moth (Ancylis uncella) - SNA
IILEM10290,ANCYungu - a Tortricid Moth (Ancylis unguicella) - SU
IILEM20020,ANOPedna - a Tortricid Moth (Anopina ednana) - SU
IILEM2A010,APHEalle - Allen's Tortrix Moth (Aphelia alleniana) - SU
IILEM0B090,APOTaffi - a tortricid moth (Apotomis afficticia) - SU
IILEM0B110,APOTalbe - a tortricid moth (Apotomis albeolana) - SU
IILEM0B120,APOTapat - a tortricid moth (Apotomis apateticana) - SU
IILEM0B080,APOTbifi - a tortricid moth (Apotomis bifida) - SU
IILEM0B010,APOTcapr - Sallow Apotomis Moth (Apotomis capreana) - SU
IILEM0B130,APOTdece - Deceptive Apotomis Moth (Apotomis deceptana) - SU
IILEM0B030,APOTfune - Funereal Apotomis Moth (Apotomis funerea) - SU
IILEM0B150,APOTinfi - a tortricid moth (Apotomis infida) - SU
IILEM0B020,APOTpalu - a tortricid moth (Apotomis paludicolana) - SU
IILEM0B160,APOTremo - Green Aspen Leafroller (Apotomis removana) - SU
IILEM0B070,APOTtert - a tortricid moth (Apotomis tertiana) - SU
IILEM20070,APOTwell - a tortricid moth (Apotomops wellingtoniana) - SU
IILEM26180,ARCHalbe - a tortricid moth (Archips alberta) - SU
IILEM26010,ARCHargy - Fruit Tree Leafroller Moth (Archips argyrospila) - SU
IILEM26140,ARCHcera - Ugly-nest Caterpillar Moth (Archips cerasivorana) - SU
IILEM26190,ARCHdiss - Boldly-marked Archips Moth (Archips dissitana) - SU
IILEM26080,ARCHferv - Oak Webworm Moth (Archips fervidana) - SU
IILEM26020,ARCHmort - a tortricid moth (Archips mortuana) - SU
IILEM26050,ARCHmyri - a tortricid moth (Archips myricana) - SU
IILEM26200,ARCHpack - Spring Spruce Needle Moth (Archips packardiana) - SU
IILEM26110,ARCHpurp - Omnivorous Leafroller Moth (Archips purpurana) - SU
IILEM26030,ARCHrosa - Rose Tortrix Moth (Archips rosana) - SNA
IILEM26060,ARCHsemi - Oak Leafroller Moth (Archips semiferanus) - SU
IILEM26170,ARCHstri - Striated Tortrix Moth (Archips strianus) - SU
IILEM23290,ARGYmari - Grey-banded Leafroller Moth (Argyrotaenia mariana) - SU
IILEM23110,ARGYoccu - Fall Spruce Needle Moth (Argyrotaenia occultana) - SU
IILEM23060,ARGYpina - Pine Tube Moth (Argyrotaenia pinatubana) - SU
IILEM23250,ARGYquad - Four-lined Leafroller (Argyrotaenia quadrifasciana) - SU
IILEM23270,ARGYquer - Yellow-winged Oak Leafroller (Argyrotaenia quercifoliana) - SU
IILEM23050,ARGYrepe - a tortricid moth (Argyrotaenia repertana) - SU
IILEM23070,ARGYtabu - Jack Pine Tube Moth (Argyrotaenia tabulana) - SU
IILEM23010,ARGYvelu - Red-banded Leafroller Moth (Argyrotaenia velutinana) - SU
IILEM08010,ATERappr - Sparkling Aterpia Moth (Aterpia approximana) - SU
IILEM2Y510,ATROoeno - Primrose Cochylid Moth (Atroposia oenotherana) - SU
IILEM03020,BACTfurf - a Tortricid Moth (Bactra furfurana) - SU
IILEM03030,BACTveru - Javelin Moth (Bactra verutana) - SU
IILEM17560,CATAacer - Maple Trumpet Skeletonizer Moth (Catastega aceriella) - SU
IILEM17550,CATAtimi - Oak Trumpet Skeletonizer Moth (Catastega timidella) - SU
IILEM0F850,CELYcesp - Celypha Moth (Celypha cespitana) - SU
IILEM2J130,CENOdaph - a leafroller moth (Cenopis daphnana) - SU
IILEM2J280,CENOdire - Chokecherry Leafroller Moth (Cenopis directana) - SU
IILEM2J330,CENOnive - Aproned Cenopis Moth (Cenopis niveana) - SU
IILEM2J310,CENOpett - Maple Leafroller (Cenopis pettitana) - SU
IILEM2J260,CENOreti - Reticulated Fruitworm Moth (Cenopis reticulatana) - SU
IILEM24070,CHORconf - Large Aspen Tortrix (Choristoneura conflictana) - SU
IILEM24020,CHORfrac - Broken-banded Leafroller (Choristoneura fractivittana) - SU
IILEM24080,CHORfumi - Spruce Budworm (Choristoneura fumiferana) - S5
IILEM24010,CHORobso - A Tortricid Moth (Choristoneura obsoletana) - SNA
IILEM24130,CHORpinu - Jack Pine Budworm (Choristoneura pinus) - SU
IILEM24050,CHORrosa - Oblique-banded Leafroller Moth (Choristoneura rosaceana) - SU
IILEM2C060,CLEPclem - Clemens' Clepsis Moth (Clepsis clemensiana) - SU
IILEM2C090,CLEPmela - Black-patched Clepsis Moth (Clepsis melaleucanus) - SU
IILEM2C120,CLEPpene - a tortricid moth (Clepsis penetralis) - SU
IILEM2D010,CLEPperi - Garden Tortrix (Clepsis peritana) - SU
IILEM2C040,CLEPpers - White-triangle Leafroller (Clepsis persicana) - SU
IILEM2D020,CLEPvire - a tortricid moth (Clepsis virescana) - SU
IILEM1W020,CNEPasse - Flat Tortrix (Cnephasia asseclana) - SNA
IILEM1W030,CNEPstep - Gray Tortrix (Cnephasia stephensiana) - SNA
IILEM2Y390,COCHhosp - Banded Sunflower Moth (Cochylichroa hospes) - SU
IILEM2Y660,COCHvisc - a tortricid moth (Cochylichroa viscana) - SU
IILEM2R120,COCHdubi - a tortricid moth (Cochylis dubitana) - SU
IILEM2Y370,COCHhoff - Hoffman's Cochlid Moth (Cochylis hoffmanana) - SU
IILEM2R050,THYRnana - a tortricid moth (Cochylis nana) - SU
IILEM2M010,COELdisc - The Batman Moth (Coelostathma discopunctana) - SU
IILEM1N250,CYDIcary - Hickory Shuckworm Moth (Cydia caryana) - SNA
IILEM1N010,CYDIconi - a tortricid moth (Cydia coniferana) - SNA
IILEM1N190,CYDIflex - a tortricid moth (Cydia flexiloqua) - SU
IILEM1N330,CYDIgall - a tortricid moth (Cydia gallaesaliciana) - SU
IILEM1P010,CYDIlati - Filbertworm Moth (Cydia latiferreana) - SU
IILEM1N210,CYDInigr - Pea Moth (Cydia nigricana) - SNA
IILEM1N460,CYDIpomo - Codling Moth (Cydia pomonella) - SNA
IILEM1N170,CYDIpopu - a tortricid moth (Cydia populana) - SU
IILEM1N040,CYDIrana - a tortricid moth (Cydia rana) - SU
IILEM1N480,CYDIyoun - Spruce Seed Moth (Cydia youngana) - SU
IILEM1B160,DICHacum - a tortricid moth (Dichrorampha acuminatana) - SNA
IILEM1B060,DICHbitt - a Tortricid Moth (Dichrorampha bittana) - SU
IILEM1B130,DICHdana - a tortricid moth (Dichrorampha dana) - SU
IILEM1B140,DICHleop - a tortricid moth (Dichrorampha leopardana) - SU
IILEM1B170,DICHpeti - Common Drill Moth (Dichrorampha petiverella) - SNA
IILEM1B120,DICHseda - a tortricid moth (Dichrorampha sedatana) - SU
IILEM1B040,DICHsimu - a Tortricid Moth (Dichrorampha simulana) - SU
IILEM1X050,EANAidah - a tortricid moth (Eana idahoensis) - SU
IILEM07180,ENDOhebe - Verbena Bud Moth (Endothenia hebesana) - SU
IILEM0T330,EPIBbrig - Brighton's Epiblema Moth (Epiblema brightonana) - SU
IILEM0T220,EPIBcaro - Gray-blotched Epiblema (Epiblema carolinana) - SU
IILEM0T350,EPIBresu - a tortricid moth (Epiblema resumptana) - SU
IILEM0T010,EPIBscud - Goldenrod Gall Moth (Epiblema scudderiana) - SU
IILEM17810,EPINcine - a tortricid moth (Epinotia cinereana) - SU
IILEM17790,EPINcolu - a tortricid moth (Epinotia columbia) - SU
IILEM17250,EPINcory - a Tortricid Moth (Epinotia corylana) - SU
IILEM17670,EPINcruc - Willow Tortrix Moth (Epinotia cruciana) - SU
IILEM17730,EPINlind - Diamondback Epinotia Moth (Epinotia lindana) - SU
IILEM17340,EPINmomo - a Tortricid Moth (Epinotia momonana) - SU
IILEM17760,EPINnana - European Spruce Needle Miner (Epinotia nanana) - SNA
IILEM17400,EPINnigr - a tortricid moth (Epinotia nigralbanoidana) - SU
IILEM17850,EPINnise - Yellow-headed Aspen Leaftier (Epinotia nisella) - SU
IILEM12010,EPINradi - Red-Striped Needleworm Moth (Epinotia radicana) - SU
IILEM17240,EPINrect - a tortricid moth (Epinotia rectiplicana) - SU
IILEM17690,EPINsept - a Tortricid Moth (Epinotia septemberana) - SU
IILEM17050,EPINsola - Birch-aspen Leafroller (Epinotia solandriana) - SU
IILEM17260,EPINsoli - Birch Shootworm (Epinotia solicitana) - SU
IILEM17320,EPINtran - Walker's Epinotia Moth (Epinotia transmissana) - SU
IILEM17800,EPINtrig - Birch Epinotia Moth (Epinotia trigonella) - SU
IILEM01010,EPISargu - Sumac Leaftier Moth (Episimus argutana) - SU
IILEM0R1S0,EUCOglor - Eastern Pine Shoot Borer Moth (Eucopina gloriola) - SU
IILEM0R200,EUCOtocu - White Pinecone Borer Moth (Eucopina tocullionana) - SU
IILEM0Q120,EUCOanne - a tortricid moth (Eucosma annetteana) - SU
IILEM0Q180,EUCOautu - a tortricid moth (Eucosma autumnana) - SU
IILEM0Q040,EUCOawem - a tortricid moth (Eucosma awemeana) - SU
IILEM0Q080,EUCOferr - Ferruginous Phaneta Moth (Eucosma ferruginana) - SU
IILEM0Q090,EUCOform - Beautiful Phaneta Moth (Eucosma formosana) - SU
IILEM0Q750,EUCOkisc - a tortricid moth (Eucosma kiscana) - SU
IILEM0Q220,EUCOochr - Buff-tipped Phaneta Moth (Eucosma ochroterminana) - SU
IILEM0Q910,EUCOoliv - Olivaceous Phaneta Moth (Eucosma olivaceana) - SU
IILEM0Q440,EUCOorna - a tortricid moth (Eucosma ornatula) - SU
IILEM0R5F0,EUCOparm - Aster Flower Head (Eucosma parmatana) - SU
IILEM0Q010,EUCOradi - a tortricid moth (Eucosma radiatana) - SU
IILEM0Q210,EUCOrara - Reddish Phaneta Moth (Eucosma raracana) - SU
IILEM0R4G0,EUCOsabl - Sable Island Eucosma (Eucosma sableana) - S1
IILEM0Q0G0,EUCOstri - Striated Phaneta Moth (Eucosma striatana) - SU
IILEM0Q060,EUCOumbr - a tortricid moth (Eucosma umbrastriana) - SU
IILEM0Q190,EUCOvern - Speckled Phaneta Moth (Eucosma verna) - SU
IILEM0Q920,EUCOvern - a tortricid moth (Eucosma verniochreana) - SU
IILEM1V010,EULImini - Ferruginous Eulia Moth (Eulia ministrana) - SU
IILEM0J010,EVORhemi - Spirea Leaftier Moth (Evora hemidesma) - SU
IILEM1K020,GRAPlibe - a tortricid moth (Grapholita libertina) - SU
IILEM1K030,GRAPpack - Cherry Fruitworm Moth (Grapholita packardi) - SU
IILEM1K040,GRAPprun - Lesser Appleworm Moth (Grapholita prunivora) - SU
IILEM11070,GRETdeli - Ironwood Fruitworm Moth (Gretchena delicatana) - SU
IILEM11090,GRETsemi - a Tortricid Moth (Gretchena semialba) - SU
IILEM11030,GRETwatc - a Tortricid Moth (Gretchena watchungana) - SU
IILEM2Y560,GYNNromo - a tortricid moth (Gynnidomorpha romonana) - SU
IILEM0X070,GYPSadju - a leafroller moth (Gypsonoma adjuncta) - SU
IILEM0X010,GYPSfasc - Willow-and-Poplar Leafroller (Gypsonoma fasciolana) - SU
IILEM0X060,GYPSsali - a leafroller moth (Gypsonoma salicicolana) - SU
IILEM0X050,GYPSsubs - a leafroller moth (Gypsonoma substitutionis) - SU
IILEM0G040,HEDYchio - White-spotted Hedya Moth (Hedya chionosema) - SU
IILEM0G030,HEDYnubi - Green Budworm (Hedya nubiferana) - SNA
IILEM0G020,HEDYochr - Off-white Hedya Moth (Hedya ochroleucana) - SU
IILEM0G060,HEDYsali - a tortricid moth (Hedya salicella) - SNA
IILEM0G010,HEDYsepa - Pink-washed Leafroller Moth (Hedya separatana) - SU
IILEM15010,HENDshaw - Blueberry Tip Borer Moth (Hendecaneura shawiana) - SU
IILEM07160,HULDimpu - a tortricid moth (Hulda impudens) - SU
IILEM05020,LOBEspir - a tortricid moth (Lobesia spiraeae) - SU
IILEM05030,LOBEeuph - a tortricid moth (Lobesiodes euphorbiana) - SNA
IILEM0U040,NOTOculm - a leafroller moth (Notocelia culminana) - SU
IILEM0U030,NOTOillo - a leafroller moth (Notocelia illotana) - SU
IILEM0U020,NOTOpurp - a leafroller moth (Notocelia purpurissatana) - SU
IILEM0U010,NOTOrosa - Doubleday's Notocelia Moth (Notocelia rosaecolana) - SNA
IILEM0F580,OLETalbi - a leafroller moth (Olethreutes albiciliana) - SU
IILEM0F470,OLETappe - Serviceberry Leafroller Moth (Olethreutes appendiceum) - SU
IILEM0F630,OLETastr - The Astronomer Moth (Olethreutes astrologana) - SU
IILEM0F560,OLETauri - a leafroller moth (Olethreutes auricapitana) - SU
IILEM0F390,OLETbacc - a leafroller moth (Olethreutes baccatana) - SU
IILEM0F180,OLETbico - a leafroller moth (Olethreutes bicoloranum) - SU
IILEM0F740,OLETbipa - Divided Olethreutes Moth (Olethreutes bipartitana) - SU
IILEM0F140,OLETconn - Bunchberry Leaffolder Moth (Olethreutes connectum) - SU
IILEM0F640,OLETcoru - a leafroller moth (Olethreutes coruscana) - SU
IILEM0F310,OLETcory - a leafroller moth (Olethreutes corylana) - SU
IILEM0F820,OLETcost - a leafroller moth (Olethreutes costimaculana) - SU
IILEM0F700,OLETdepr - a leafroller moth (Olethreutes deprecatorius) - SU
IILEM0F240,OLETdial - a leafroller moth (Olethreutes diallacta) - SU
IILEM0F080,OLETelec - a leafroller moth (Olethreutes electrofuscum) - SU
IILEM0F350,OLETfagi - a tortricid moth (Olethreutes fagigemmeana) - SU
IILEM0F490,OLETfasc - Banded Olethreutes Moth (Olethreutes fasciatana) - SU
IILEM0F610,OLETgala - a leafroller moth (Olethreutes galaxana) - SU
IILEM0F420,OLETgale - a leafroller moth (Olethreutes galevora) - SU
IILEM0F730,OLETglac - a leafroller moth (Olethreutes glaciana) - SU
IILEM0F300,OLEThama - a leafroller moth (Olethreutes hamameliana) - SU
IILEM0F370,OLETmela - a leafroller moth (Olethreutes melanomesum) - SU
IILEM0F650,OLETmeta - a leafroller moth (Olethreutes metallicana) - SU
IILEM0F690,OLETmina - a tortricid moth (Olethreutes minaki) - SU
IILEM0F450,OLETnana - a leafroller moth (Olethreutes nananum) - SU
IILEM0F320,OLETochr - a leafroller moth (Olethreutes ochrosuffusanum) - SU
IILEM0F050,OLEToliv - Olivaceous Olethreutes Moth (Olethreutes olivaceana) - SU
IILEM0F550,OLETosmu - a leafroller moth (Olethreutes osmundana) - SU
IILEM0F430,OLETperm - Raspberry Leafroller Moth (Olethreutes permundana) - SU
IILEM0F130,OLETpunc - a leafroller moth (Olethreutes punctanum) - SU
IILEM0F200,OLETquad - a leafroller moth (Olethreutes quadrifidum) - SU
IILEM0F780,OLETsept - a leafroller moth (Olethreutes septentrionana) - SU
IILEM0F440,OLETsubm - a leafroller moth (Olethreutes submissanum) - SU
IILEM0F750,OLETtrin - a leafroller moth (Olethreutes trinitana) - SU
IILEM0F770,OLETturf - a leafroller moth (Olethreutes turfosana) - SU
IILEM0F380,OLETvald - a leafroller moth (Olethreutes valdanum) - SU
IILEM0D010,ORTHundu - Dusky Leafroller Moth (Orthotaenia undulana) - SU
IILEM1F030,PAMMpers - a tortricid moth (Pammene perstructana) - SU
IILEM22040,PANDcana - Green Aspen Leaftier Moth (Pandemis canadana) - SU
IILEM22020,PANDlamp - Woodgrain Leafroller Moth (Pandemis lamprosana) - SU
IILEM22030,PANDlimi - Three-lined Leafroller Moth (Pandemis limitata) - SU
IILEM04120,PARAaemu - a tortricid moth (Paralobesia aemulana) - SU
IILEM04090,PARAexas - a tortricid moth (Paralobesia exasperana) - SU
IILEM04100,PARApall - a tortricid moth (Paralobesia palliolana) - SU
IILEM04110,PARApice - a tortricid moth (Paralobesia piceana) - SU
